Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-09-29,79.70652173913044,219.72826086956522,60.47765151515151,43.41742424242424,103.85606060606061,29.548863636363638,4.132352941176471,1.8800724637681159,6.993115942028986,0.6134057971014493,3.70036231884058,,,,,30.561956521739127,50.28369565217392,0.6293478260869565,58.39565217391304,,0.0,988.5967391304347,,
2023-09-30,81.14583333333333,206.70486111111111,40.455555555555556,35.07395833333333,75.55763888888889,27.130555555555556,8.980128205128207,1.595486111111111,6.211458333333334,0.621875,3.2895833333333333,,,,,31.417708333333334,49.231249999999996,0.8395833333333332,74.54375,,0.0,988.1520833333334,,
2023-10-01,72.55208333333333,189.72916666666666,36.12708333333333,30.121875,66.221875,21.91875,3.440972222222222,1.6913194444444446,6.297916666666667,0.4895833333333333,2.8177083333333335,,,,,30.95104166666667,48.612500000000004,1.04375,79.753125,,0.0,988.296875,,
2023-10-02,68.30208333333333,182.41666666666666,64.31071428571428,32.09404761904762,96.3265873015873,14.899603174603174,4.995486111111111,1.8333333333333333,6.569791666666667,0.6,2.720833333333333,,,,,30.146874999999998,46.27916666666667,0.8406250000000001,75.89375,,0.0,988.2541666666666,,
2023-10-03,70.32971014492753,215.1086956521739,,,,,6.675,1.8199999999999998,7.188750000000001,0.74375,4.808333333333334,,,,,30.010416666666668,46.08958333333334,1.0854166666666667,91.09375,,0.0,987.8989583333333,,
2023-10-04,81.02083333333333,210.7534722222222,1.6886363636363635,2.0234848484848484,3.5787878787878786,5.425757575757576,5.835714285714286,1.312719298245614,8.392307692307693,0.69375,4.436458333333333,,,,,30.259375000000002,47.8125,1.0177083333333334,89.70104166666665,,0.0,988.2177083333332,,
2023-10-05,93.87152777777777,255.71875,1.9468750000000001,1.4468750000000001,3.390625,6.583333333333333,5.3277777777777775,2.326041666666667,6.6875,0.9677083333333333,5.440625,,,,,30.180208333333336,47.44375,0.8770833333333333,88.74374999999999,,0.0,988.9291666666667,,
2023-10-06,130.70833333333334,317.5833333333333,1.9381944444444443,1.25,3.180902777777778,6.773958333333333,3.229166666666667,2.4555555555555557,12.348611111111111,0.9625,7.720833333333334,,,,,30.117708333333336,47.47465277777778,0.6885416666666666,71.0982638888889,,0.0,988.7684027777777,,
2023-10-07,108.7420634920635,301.6842105263158,50.12666666666667,10.061666666666667,60.11666666666667,7.384444444444444,5.276282051282052,1.8739583333333334,19.290151515151514,0.9465277777777777,11.86875,,,,,30.566666666666666,49.09270833333333,0.8135416666666666,68.85416666666667,,0.0,988.6489583333333,,
2023-10-08,79.01315789473684,256.4868421052632,109.50263157894737,40.55,149.65,6.572685185185185,7.563888888888889,1.1131578947368421,9.475,0.618421052631579,6.06842105263158,,,,,32.247368421052634,47.625,0.8592105263157894,77.5842105263158,,0.0,988.6368421052631,,
2023-10-09,97.03472222222223,250.64583333333334,155.14166666666668,43.994791666666664,192.49965277777778,6.343115942028986,6.406944444444445,1.3645833333333333,17.391666666666666,0.69375,9.002083333333333,,,,,31.514583333333334,48.50729166666667,0.8333333333333334,69.99791666666667,,0.0,988.9041666666667,,
2023-10-10,93.78125,269.46875,138.55416666666667,45.03958333333333,180.51736111111111,6.104513888888889,6.998958333333333,1.1864583333333334,13.854166666666666,0.9104166666666668,10.34375,,,,,31.077083333333334,47.893750000000004,0.6989583333333332,83.26458333333333,,0.0,987.9093750000001,,
2023-10-11,85.50694444444444,193.97569444444446,68.33863636363637,39.05681818181818,107.4090909090909,6.805303030303031,6.917424242424243,0.8363636363636363,6.274621212121212,0.6395833333333333,4.355208333333334,,,,,29.884375000000002,46.99791666666667,0.78125,80.62395833333333,,0.0,988.9635416666666,,
2023-10-12,154.96180555555557,292.9479166666667,97.90036231884059,51.33369565217391,149.23260869565217,7.920289855072463,2.3979166666666667,1.2854166666666667,7.577083333333333,0.8322916666666668,4.78125,,,,,29.277083333333334,47.61145833333333,0.5770833333333333,54.67916666666667,,0.0,989.5302083333332,,
2023-10-13,193.9318181818182,417.4345238095238,48.815625,66.478125,102.38888888888889,6.76875,5.033695652173913,1.3905797101449275,16.632246376811594,0.9793478260869565,7.6047101449275365,,,,,30.219202898550723,47.23586956521739,0.6992753623188406,51.92282608695652,,0.0,988.2826086956521,,
2023-10-14,135.23958333333334,444.6770833333333,148.2623188405797,55.98854166666666,191.36340579710145,7.157246376811594,4.204513888888889,2.1552083333333334,10.692013888888889,0.9229166666666666,9.939583333333333,,,,,30.556944444444444,47.590624999999996,0.5871527777777777,66.115625,,0.0,988.7760416666666,,
2023-10-15,103.4861111111111,391.95652173913044,141.68402777777777,46.30625,186.384375,6.409027777777777,9.725694444444445,1.65625,51.84605263157895,0.86875,9.75,,,,,29.715625,47.71458333333334,0.8260416666666667,54.581250000000004,,0.0,988.7645833333332,,
2023-10-16,73.25,287.5652173913044,32.56086956521739,30.47065217391304,63.01739130434783,6.919927536231884,5.842391304347826,0.7434782608695653,30.330797101449274,0.491304347826087,6.231521739130434,,,,,27.85326086956522,48.09673913043478,2.364130434782609,55.869565217391305,,0.0,988.908695652174,,
2023-10-17,48.208333333333336,182.5,38.31666666666667,35.670833333333334,74.07083333333334,6.9944444444444445,8.895833333333334,0.8916666666666666,65.76666666666667,0.37083333333333335,7.075,,,,,27.40833333333333,49.36666666666667,0.9041666666666667,39.25833333333333,,0.0,988.7958333333332,,
2023-10-18,49.03333333333334,200.41666666666666,68.43518518518518,39.72222222222222,108.13981481481481,6.263888888888889,4.608333333333333,0.960185185185185,8.349074074074075,0.7314814814814814,5.194444444444445,,,,,29.004629629629633,45.70185185185185,0.750925925925926,105.38981481481481,,0.0,988.5240740740742,,
2023-10-19,73.703125,223.5625,74.4328125,39.5203125,113.9078125,7.034895833333333,3.7776041666666664,1.3296875,6.29375,0.728125,5.4453125,,,,,25.2828125,51.075,0.359375,79.0296875,,0.0,989.2515625,,
2023-10-20,122.11363636363636,287.67045454545456,38.485,32.175,70.69,8.773333333333333,5.790079365079365,1.2353174603174604,9.369047619047619,0.7738095238095238,5.646428571428571,,,,,27.47738095238095,47.99880952380953,0.38095238095238093,58.01190476190476,,0.0,989.1285714285715,,
2023-10-21,185.26984126984127,440.13888888888886,,,,,5.895634920634921,2.18531746031746,12.746031746031747,1.036111111111111,6.553174603174604,,,,,27.418253968253968,48.089285714285715,0.4238095238095238,43.40555555555555,,0.0,988.9722222222223,,
2023-10-22,260.1794871794872,485.69642857142856,,,,,3.9973958333333335,2.8046875,9.288541666666667,1.4666666666666668,10.130729166666667,,,,,26.165104166666666,51.40833333333333,0.328125,54.3125,,0.0,989.1161458333333,,
2023-10-23,112.95,294.75,,,,,1.2285714285714284,1.467857142857143,6.591071428571429,0.8375,5.370833333333333,,,,,28.70595238095238,46.78452380952381,0.550595238095238,90.0904761904762,,0.0,988.9642857142857,,
2023-10-24,137.19444444444443,304.2083333333333,,,,,2.9947916666666665,1.4645833333333333,7.6968749999999995,0.8822916666666667,4.616666666666666,,,,,27.537499999999998,48.08541666666667,0.3822916666666667,65.67916666666666,,0.0,989.1364583333334,,
2023-10-25,136.38541666666666,322.703125,,,,,4.091145833333333,1.646875,9.327604166666667,1.053125,6.3265625,,,,,28.3546875,46.92552083333333,0.39375,93.10208333333334,,0.0,989.10625,,
2023-10-26,188.2644927536232,410.4166666666667,,,,,2.1295833333333336,1.8344202898550726,8.726449275362318,1.0304347826086957,6.293840579710144,,,,,27.304347826086957,47.5713768115942,0.40253623188405796,96.77427536231885,,0.0,988.9938405797102,,
2023-10-27,210.47826086956522,384.63157894736844,,,,,4.344565217391304,2.4221014492753623,9.315579710144927,1.1971014492753624,7.703623188405797,,,,,27.09021739130435,47.739492753623196,0.44130434782608696,72.85072463768115,,0.0,989.056884057971,,
2023-10-28,240.96052631578948,426.59375,,,,,1.3366666666666667,2.588888888888889,24.498245614035085,1.3828947368421052,14.524561403508773,,,,,27.76666666666667,47.54868421052631,0.3592105263157894,58.477631578947374,,0.0,988.8644736842105,,
2023-10-29,198.78571428571428,437.92857142857144,,,,,4.894047619047619,1.1775641025641026,47.76130952380952,0.8357142857142856,13.012500000000001,,,,,29.58095238095238,44.56309523809524,0.6017857142857144,41.2452380952381,,0.0,988.8732142857143,,
2023-10-30,243.62280701754383,550.0964912280702,157.2625,90.1,247.35000000000002,10.183333333333334,5.693055555555556,1.8,64.65666666666667,1.0776315789473685,11.522368421052633,,,,,27.832894736842107,49.1578947368421,0.5131578947368421,30.561842105263157,,0.0,988.9815789473685,,
2023-10-31,270.0625,587.5125,76.58095238095237,63.85000000000001,140.42738095238096,14.055952380952382,5.35625,1.8858333333333335,60.29705882352941,1.22125,12.860833333333332,,,,,27.17625,50.78,0.7116666666666667,23.962916666666665,,0.0,988.4066666666668,,
2023-11-01,266.10526315789474,545.7280701754386,139.2810606060606,50.46136363636364,189.6962121212121,12.33030303030303,4.2875,1.6592105263157895,59.32175925925927,1.1197368421052631,11.952631578947368,,,,,25.018859649122806,52.15745614035088,0.48245614035087714,30.62017543859649,,0.0,988.9250000000001,,
2023-11-02,398.5381944444444,693.7986111111112,123.30875,60.05833333333334,180.58208333333332,16.865000000000002,6.602777777777778,2.6322916666666667,26.80652173913043,1.421875,8.317708333333334,,,,,23.926041666666666,53.25104166666667,0.525,36.378125000000004,,0.0,988.8614583333333,,
2023-11-03,347.0625,627.9479166666666,149.72,64.845,192.0690476190476,18.186666666666667,2.398888888888889,3.05,22.68166666666667,1.1577777777777778,9.142777777777779,,,,,25.99222222222222,51.31055555555555,0.33,45.638333333333335,,0.0,989.545,,
2023-11-04,422.3697916666667,726.4739583333334,146.02678571428572,63.269642857142856,209.24464285714288,20.575,1.5791666666666666,3.2410714285714284,9.346666666666666,1.7327380952380953,9.858333333333334,,,,,27.169871794871792,51.582051282051275,0.33076923076923076,54.63974358974359,,0.0,989.7416666666667,,
2023-11-05,308.18055555555554,607.7083333333334,188.73819444444442,59.798611111111114,248.58888888888887,15.002083333333333,0.6166666666666666,3.090277777777778,12.8375,1.2458333333333333,8.03125,,,,,27.38888888888889,48.510416666666664,0.31666666666666665,86.16319444444444,,0.0,989.0659722222222,,
2023-11-06,358.6375,567.8035714285714,186.61127450980393,71.16666666666667,232.03020833333335,18.515277777777776,5.5962962962962965,3.4402777777777778,61.01527777777778,1.4399122807017544,12.571491228070174,,,,,27.240789473684213,49.473245614035086,0.5,71.27236842105263,,0.0,988.8973684210526,,
2023-11-07,354.1666666666667,612.0795454545455,165.96041666666667,63.41423611111111,228.66006944444442,21.448958333333334,2.7008771929824564,3.3586805555555554,37.235416666666666,1.5472222222222223,11.318402777777777,,,,,26.693402777777777,51.14270833333333,0.37708333333333327,66.390625,,0.0,988.9253472222222,,
2023-11-08,326.3645833333333,600.6041666666666,181.69375,57.64895833333333,237.15833333333333,22.840625,5.297916666666667,3.3625000000000003,9.4,1.6239583333333334,9.067708333333334,,,,,28.545833333333334,51.7875,0.3677083333333333,64.46249999999999,,0.0,989.0302083333332,,
2023-11-09,404.9479166666667,661.4427083333334,130.57142857142858,62.079166666666666,192.6029761904762,30.964285714285715,2.2961538461538464,3.6142857142857143,16.87291666666667,1.5285714285714285,10.396428571428572,,,,,25.704761904761906,52.058928571428574,0.31428571428571433,63.35476190476191,,0.0,989.5041666666666,,
2023-11-10,182.23684210526315,264.1578947368421,62.95657894736842,33.597368421052636,96.5671052631579,29.431578947368422,1.5916666666666668,1.5921052631578947,39.00921052631579,0.7934210526315789,8.725,,,,,22.169736842105266,57.14473684210526,0.7736842105263158,58.261842105263156,,0.0,989.2223684210526,,
2023-11-11,120.10984848484848,253.51136363636363,60.37386363636363,29.332575757575754,89.71401515151514,22.157954545454547,2.609469696969697,1.1079545454545454,8.625757575757577,0.6712121212121213,3.9272727272727277,,,,,23.67651515151515,53.748106060606055,0.5159090909090909,80.9405303030303,,0.0,988.526893939394,,
2023-11-12,190.7534722222222,357.5471014492754,92.51354166666665,34.95729166666667,127.484375,21.154166666666665,4.832291666666666,1.6312499999999999,8.013541666666667,0.7520833333333333,3.1364583333333336,,,,,24.161458333333332,52.459375,0.49583333333333335,106.18333333333334,,0.0,988.884375,,
2023-11-13,421.18333333333334,592.1180555555555,141.39901960784314,35.45343137254902,176.85098039215686,27.423529411764704,7.515196078431373,3.067647058823529,7.8004901960784325,1.244607843137255,4.565686274509804,,,,,24.204411764705885,54.98137254901961,0.43823529411764706,73.91274509803921,,0.0,988.6995098039215,,
2023-11-14,287.9479166666667,549.34375,162.99687500000002,51.916666666666664,214.88750000000002,32.01770833333334,4.555208333333334,3.1458333333333335,7.138541666666666,1.284375,5.985416666666667,,,,,25.188541666666666,52.05520833333333,0.3302083333333333,79.38437499999999,,0.0,988.8072916666666,,
2023-11-15,305.2916666666667,528.8645833333334,140.98229166666667,48.63645833333334,189.5979166666667,30.854166666666668,4.451041666666667,2.4322916666666665,6.507291666666667,1.1489583333333333,5.658333333333334,,,,,27.367708333333336,52.74895833333333,0.39687500000000003,81.065625,,0.0,988.7072916666666,,
2023-11-16,364.7083333333333,545.6458333333334,141.90217391304347,50.354166666666664,175.70037878787878,32.503125000000004,4.214583333333334,3.1364583333333336,13.575000000000001,1.3166666666666667,7.996875,,,,,25.240624999999998,53.43541666666667,0.3958333333333333,53.37708333333333,,0.0,988.775,,
2023-11-17,283.3645833333333,487.8645833333333,227.67152777777778,42.98333333333333,257.3021739130435,47.25,3.0062499999999996,4.643159722222222,28.273958333333336,1.6572916666666666,13.387500000000001,,,,,25.73229166666667,53.871874999999996,0.5395833333333333,44.78020833333333,,0.0,988.7156249999999,,
2023-11-18,180.546875,365.3020833333333,133.46875,47.16770833333334,180.66354166666667,41.887499999999996,1.2527777777777778,2.6979166666666665,8.831249999999999,1.1854166666666666,8.511458333333334,,,,,21.530208333333334,52.421875,0.4552083333333334,68.94583333333334,,0.0,988.9354166666667,,
2023-11-19,198.01041666666666,364.1458333333333,154.8375,40.829166666666666,195.65312500000002,40.171875,6.260763888888889,2.3,37.6963768115942,1.0041666666666667,8.709375,,,,,20.172916666666666,52.90833333333333,0.5614583333333333,55.67395833333333,,0.0,988.9833333333332,,
2023-11-20,237.97916666666666,422.8645833333333,122.79479166666665,51.18958333333333,173.9625,39.603125,4.509848484848485,3.2884615384615383,32.55289855072464,1.2135416666666667,7.498958333333333,,,,,23.347916666666666,52.35520833333334,0.35625,73.934375,,0.0,988.7364583333333,,
2023-11-21,217.4652777777778,411.5625,75.26875,47.29791666666667,122.575,34.516666666666666,2.509375,1.7125000000000001,9.311458333333333,1.0802083333333334,5.689583333333334,,,,,22.20625,50.916666666666664,0.55625,108.721875,,0.0,988.8562499999999,,
2023-11-22,225.45833333333334,426.3125,104.69479166666666,50.224999999999994,154.93854166666668,26.465625,3.821875,2.040625,7.422916666666667,1.0645833333333334,4.528125,,,,,24.194791666666664,49.057291666666664,0.5,107.675,,0.0,989.1520833333334,,
2023-11-23,255.30208333333334,481.1145833333333,196.14444444444447,52.975,248.27812500000002,33.583333333333336,3.1999999999999997,3.368478260869565,19.791666666666668,1.5114583333333333,11.09375,,,,,26.629166666666666,51.35833333333333,0.53125,70.54583333333333,,0.0,988.9968749999999,,
2023-11-24,388.9375,628.4479166666666,196.89270833333333,63.12916666666667,260.07187500000003,48.94895833333334,6.383680555555556,5.1115625,42.46071428571428,1.7645833333333334,13.316666666666668,,,,,27.616666666666664,53.02916666666667,0.48541666666666666,83.68958333333333,,0.0,989.4697916666668,,
2023-11-25,288.4895833333333,519.1875,204.06562499999998,60.088541666666664,245.5409420289855,48.53958333333333,4.170833333333333,4.386666666666667,11.358333333333334,1.7520833333333332,10.65,,,,,23.6875,52.192708333333336,0.38125000000000003,98.88020833333333,,0.0,989.4614583333333,,
2023-11-26,301.28125,544.0833333333334,109.24895833333333,46.36145833333333,155.61458333333334,63.760416666666664,3.224305555555555,3.115625,69.14848484848484,1.2079861111111112,12.449305555555554,,,,,20.132291666666667,50.887499999999996,0.6281249999999999,57.84791666666666,,0.0,989.4947916666666,,
2023-11-27,226.09375,394.8645833333333,82.81875000000001,38.165625,120.98541666666667,58.050000000000004,5.179166666666666,2.070138888888889,57.01527777777778,1.0958333333333334,8.967708333333333,,,,,18.938541666666666,52.50833333333333,1.0562500000000001,56.418749999999996,,0.0,989.7687500000001,,
2023-11-28,169.15625,278.6770833333333,38.37291666666667,32.473958333333336,70.83854166666667,48.765625,1.6402777777777777,1.35625,15.089583333333332,0.7739583333333333,7.60625,,,,,17.746875,55.940625000000004,0.3458333333333334,43.43125,,0.0,989.7875,,
2023-11-29,217.90625,376.25347222222223,122.9695652173913,39.207608695652176,144.92954545454543,51.891304347826086,3.2045138888888887,2.359027777777778,27.901666666666664,1.1947916666666667,6.983333333333333,,,,,18.370833333333334,56.21458333333334,0.4666666666666666,49.93645833333333,,0.0,989.5177083333333,,
2023-11-30,291.4375,492.7291666666667,145.55729166666666,51.5625,197.115625,82.01666666666667,2.4162500000000002,3.232291666666667,36.981249999999996,1.1583333333333334,10.61875,,,,,17.823958333333334,56.38958333333333,0.525,41.71145833333333,,0.0,989.3822916666667,,
2023-12-01,251.64583333333334,411.8125,76.84583333333333,49.0625,125.91354166666667,65.63958333333333,4.350694444444445,1.5875000000000001,23.956884057971013,1.0625,5.734375,,,,,17.969791666666666,56.581250000000004,0.31354166666666666,49.463541666666664,,0.0,988.5114583333334,,
2023-12-02,180.6304347826087,328.39772727272725,133.0979166666667,56.68159722222222,189.26423611111113,63.00486111111112,6.769097222222222,1.6156249999999999,11.1625,1.1333333333333333,7.585416666666667,,,,,17.283680555555556,55.296875,0.34791666666666665,63.18090277777778,,0.0,988.5899305555555,,
2023-12-03,193.30208333333334,378.3645833333333,169.43020833333333,58.63229166666667,227.4329861111111,71.15729166666667,6.0211805555555555,1.8784722222222223,33.56992753623189,1.2260416666666667,9.63125,,,,,17.584374999999998,53.128125000000004,0.3645833333333333,63.09166666666667,,0.0,988.6614583333334,,
2023-12-04,187.21875,354.40625,122.05833333333334,64.31979166666666,186.38854166666667,77.51145833333332,4.380902777777778,1.034848484848485,30.43715277777778,1.0250000000000001,6.795833333333333,,,,,17.958333333333332,51.921875,0.5697916666666667,62.990624999999994,,0.0,988.5666666666666,,
2023-12-05,157.63541666666666,290.3125,94.15729166666667,56.71979166666667,149.49479166666666,62.09583333333333,3.545138888888889,0.866304347826087,9.620833333333334,0.9114583333333334,4.472916666666666,,,,,17.259375000000002,51.284375000000004,0.5291666666666667,71.92291666666667,,0.0,988.6625,,
2023-12-06,158.23958333333334,320.4895833333333,176.98749999999998,71.98333333333333,247.7697916666667,65.5125,2.5194444444444444,1.3947916666666667,8.977083333333333,1.0531249999999999,5.8656250000000005,,,,,17.182291666666668,52.12604166666667,0.35000000000000003,96.02916666666665,,0.0,988.2572916666667,,
2023-12-07,237.86458333333334,452.3194444444444,225.29375000000002,81.31979166666666,300.8267361111111,82.51145833333334,5.178472222222222,2.058333333333333,10.623958333333333,1.628125,9.517708333333333,,,,,17.23125,60.82708333333333,0.3177083333333333,71.625,,0.0,988.5520833333334,,
2023-12-08,170.47916666666666,346.6979166666667,168.71145833333333,68.715625,234.5392361111111,71.72083333333333,3.8763888888888887,2.31875,9.933333333333334,1.3499999999999999,7.564583333333334,,,,,17.084374999999998,63.755208333333336,0.41041666666666665,99.903125,,0.0,988.134375,,
2023-12-09,166.20833333333334,330.96875,127.56041666666668,62.862500000000004,190.4572916666667,67.09583333333333,3.3621527777777778,2.353125,9.245833333333334,1.0979166666666667,7.171875,,,,,16.8875,62.871874999999996,0.42604166666666665,102.39999999999999,,0.0,988.5947916666668,,
2023-12-10,154.73958333333334,298.3541666666667,127.63333333333334,60.390625,184.37708333333333,53.765625,3.2006944444444443,1.2385416666666667,9.553125,0.859375,4.6156250000000005,,,,,16.485416666666666,59.97291666666666,0.5333333333333333,104.125,,0.0,988.5906249999999,,
2023-12-11,194.375,365.7291666666667,210.6314393939394,74.01145833333334,272.580303030303,63.603125,5.378819444444445,2.589583333333333,20.263541666666665,1.078125,7.305208333333333,,,,,16.254166666666666,61.62708333333333,0.3625,83.19166666666666,,0.0,988.2552083333334,,
2023-12-12,280.1770833333333,482.28125,179.72681159420287,64.44375000000001,228.67386363636362,92.55312500000001,5.010416666666667,3.611458333333333,50.12065217391305,1.15625,11.214583333333332,,,,,15.776041666666666,66.27604166666667,0.4041666666666666,55.02916666666667,,0.0,988.5041666666666,,
2023-12-13,295.25,486.03125,149.97395833333334,66.53229166666667,215.84270833333335,88.90833333333335,3.4489583333333336,3.8708333333333336,19.919791666666665,1.453125,8.413541666666667,,,,,16.072916666666668,65.42916666666666,0.39166666666666666,73.71875,,0.0,988.3083333333334,,
2023-12-14,167.57638888888889,355.81597222222223,193.31006944444445,67.78020833333333,254.3513888888889,65.846875,5.640972222222222,4.03125,9.137500000000001,1.2229166666666667,7.361458333333334,,,,,15.717708333333334,61.29791666666667,0.46249999999999997,104.825,,0.0,988.040625,,
2023-12-15,218.41666666666666,405.6944444444444,199.821875,76.06875000000001,266.78472222222223,74.84375,4.468402777777778,4.548958333333333,9.719791666666667,1.4322916666666667,8.759375,,,,,15.730208333333332,61.06145833333333,0.3416666666666666,81.50104166666667,,0.0,988.4145833333333,,
2023-12-16,273.9583333333333,496.6458333333333,222.22992424242423,77.95625,284.5681818181818,84.33125,6.513888888888888,5.722916666666666,10.079166666666667,1.6458333333333333,9.541666666666666,,,,,15.554166666666667,63.27291666666667,0.3364583333333333,81.015625,,0.0,988.4635416666666,,
2023-12-17,228.32291666666666,396.6979166666667,162.20416666666668,68.11874999999999,228.2982638888889,87.79375,2.7940476190476193,4.090625,9.291666666666666,1.2041666666666666,6.239583333333333,,,,,15.825000000000001,61.95543478260869,0.3728260869565217,78.5195652173913,,0.0,988.3695652173913,,
2023-12-18,163.09782608695653,293.0978260869565,91.39239130434783,54.34891304347826,145.69565217391303,71.6,1.6786458333333334,3.0119565217391306,5.392753623188406,0.725,3.6770833333333335,,,,,15.447916666666666,63.84583333333333,0.47500000000000003,103.315625,,0.0,988.1958333333333,,
2023-12-19,142.61458333333334,327.2604166666667,109.96249999999999,52.67395833333333,162.59895833333334,40.90625,2.6888888888888887,2.7624999999999997,3.803472222222222,0.7604166666666666,3.579166666666667,,,,,15.532291666666666,58.48645833333333,0.45416666666666666,103.91666666666667,,0.0,988.6354166666666,,
2023-12-20,174.67708333333334,380.84375,135.21458333333334,62.378125000000004,194.85208333333333,50.890625,1.8442982456140349,2.3041666666666667,4.7437499999999995,0.9489583333333332,5.035416666666666,,,,,15.482291666666667,61.740625,0.32187499999999997,106.83125,,0.0,988.5520833333334,,
2023-12-21,271.2543859649123,494.1578947368421,113.84027777777777,70.67916666666666,184.51805555555558,67.61527777777778,4.888235294117647,2.4194444444444443,10.696052631578947,1.234375,7.4515625,,,,,16.06973684210526,64.4986842105263,0.31973684210526315,72.87894736842105,,0.0,988.9921052631578,,
2023-12-22,409.1666666666667,664.9673913043479,184.29999999999998,79.37291666666667,255.5583333333333,97.82187499999999,5.710763888888889,3.0187500000000003,12.669791666666667,1.5864583333333335,9.796875,,,,,15.478125,71.24270833333334,0.34583333333333327,48.62291666666667,,0.0,988.990625,,
2023-12-23,353.46875,566.2173913043479,158.90104166666666,65.79270833333334,188.11174242424246,87.23645833333335,3.5520833333333335,1.5363636363636362,17.155208333333334,1.1333333333333333,7.617708333333333,,,,,15.231250000000001,66.95625,0.4114583333333333,42.74270833333333,,0.0,988.9416666666666,,
2023-12-24,344.6666666666667,562.1145833333334,186.9263888888889,72.86979166666667,253.65381944444445,91.28020833333333,6.612152777777777,,10.217708333333333,1.3979166666666665,7.139583333333333,,,,,14.844791666666666,70.66354166666666,0.3020833333333333,52.36666666666667,,0.0,988.9812499999999,,
2023-12-25,249.625,435.625,151.03020833333332,65.24166666666666,214.2378472222222,78.73333333333333,2.892361111111111,,9.297916666666667,1.1291666666666667,6.017708333333334,,,,,14.583333333333334,71.02708333333334,0.32916666666666666,93.159375,,0.0,988.8937500000001,,
2023-12-26,292.15625,475.8333333333333,98.66979166666665,58.37916666666666,157.06666666666666,85.49583333333334,5.10625,1.8884615384615384,9.955208333333333,1.153125,7.4156249999999995,,,,,14.264583333333334,72.846875,0.31666666666666665,51.15416666666667,,0.0,988.8625000000001,742.0,
2023-12-27,411.9583333333333,612.0520833333334,56.028124999999996,48.989583333333336,104.95729166666666,87.65520833333333,3.6510416666666665,2.084375,8.923958333333333,1.5958333333333332,7.388541666666666,,,,,13.362499999999999,82.62395833333333,0.33437500000000003,62.34270833333333,,0.0,988.8791666666666,741.9791666666666,
2023-12-28,269.88194444444446,415.62152777777777,35.77361111111111,54.41726190476191,77.55595238095238,44.26625,1.8299019607843139,1.5739583333333333,8.56875,1.059375,4.3031250000000005,,,,,13.174999999999999,80.328125,0.3489583333333333,74.07708333333333,,0.0,988.8135416666668,741.9583333333334,
2023-12-29,314.1770833333333,466.1666666666667,42.503125,54.43854166666667,81.3,61.442708333333336,3.219791666666667,1.947857142857143,11.93125,1.7989583333333332,12.980208333333332,,,,,12.992708333333333,82.87604166666667,0.43124999999999997,37.563541666666666,,0.0,679.396875,741.90625,
2023-12-30,307.6458333333333,464.1521739130435,40.979166666666664,77.30520833333334,74.44895833333334,33.40833333333333,12.151041666666666,2.2061458333333333,27.258333333333336,3.044791666666667,25.723958333333332,,,,,13.165277777777776,80.81597222222221,0.5621527777777777,48.43055555555555,,0.0,117.22569444444444,741.6770833333334,
2023-12-31,238.45833333333334,364.2395833333333,42.40798611111111,66.3392361111111,69.76840277777778,24.87743055555556,9.572569444444445,1.920034722222222,20.83888888888889,2.7413194444444446,17.382638888888888,,,,,12.094444444444443,80.71875,0.6020833333333333,43.18402777777778,,0.0,104.27083333333333,742.0,
